3.049701622942405654e-01,1.759421134377970111e-02,-1.561491804169284348e-01,4.225132260028404141e-01
1.759421134377970111e-02,7.279468054627163953e-02,-9.964311254893121195e-02,-1.355096284169645948e-01
-1.561491804169284348e-01,-9.964311254893121195e-02,1.744977382262915544e-01,-9.310503266188656368e-02
4.225132260028404141e-01,-1.355096284169645948e-01,-9.310503266188656368e-02,4.477374189331962406e-01
