4.664960862615250559e-01,-4.73E-03,-1.50E-02,4.182403542705894761e-01
-4.73E-03,3.538160313817401148e-03,-1.97E-03,-2.22E-02
-1.50E-02,-1.97E-03,1.422140252771261770e-02,-4.75E-02
4.182403542705894761e-01,-2.22E-02,-4.75E-02,5.157443508969449253e-01
